2013-01-01 00:01:50;13.3712
2013-01-01 00:02:00;13.3713
2013-01-01 00:02:10;13.3719
2013-01-01 00:02:20;13.3728
2013-01-01 00:02:30;13.3725
2013-01-01 00:02:40;13.3727
2013-01-01 00:31:50;13.3672
2013-01-01 00:32:00;13.3648
2013-01-01 00:32:10;13.3664
2013-01-01 00:32:20;13.3673
2013-01-01 00:32:30;13.3662
2013-01-01 00:32:40;13.3648
2013-01-01 01:01:50;13.3659
2013-01-01 01:02:00;13.3669
2013-01-01 01:02:10;13.3671
2013-01-01 01:02:20;13.3671
2013-01-01 01:02:30;13.3679
2013-01-01 01:02:40;13.3672
2013-01-01 01:31:50;13.3868
2013-01-01 01:32:00;13.3882
2013-01-01 01:32:10;13.3876
2013-01-01 01:32:20;13.3856
2013-01-01 01:32:30;13.3846
2013-01-01 01:32:40;13.3849
2013-01-01 02:01:50;13.3956
2013-01-01 02:02:00;13.3956
2013-01-01 02:02:10;13.3968
2013-01-01 02:02:20;13.3974
2013-01-01 02:02:30;13.3971
2013-01-01 02:02:40;13.3972
2013-01-01 02:31:50;13.3951
2013-01-01 02:32:00;13.3944
2013-01-01 02:32:10;13.3949
2013-01-01 02:32:20;13.3953
2013-01-01 02:32:30;13.3954
2013-01-01 02:32:40;13.3956
2013-01-01 03:01:50;13.4077
2013-01-01 03:02:00;13.409
2013-01-01 03:02:10;13.4091
2013-01-01 03:02:20;13.4085
2013-01-01 03:02:30;13.4081
2013-01-01 03:02:40;13.4077
2013-01-01 03:31:50;13.412
2013-01-01 03:32:00;13.4121
2013-01-01 03:32:10;13.4125
2013-01-01 03:32:20;13.4127
2013-01-01 03:32:30;13.4134
2013-01-01 03:32:40;13.4133
2013-01-01 04:01:50;13.4315
2013-01-01 04:02:00;13.4305
2013-01-01 04:02:10;13.4309
2013-01-01 04:02:20;13.4304
2013-01-01 04:02:30;13.4312
2013-01-01 04:02:40;13.4318
2013-01-01 04:31:50;13.4424
2013-01-01 04:32:00;13.4433
2013-01-01 04:32:10;13.4441
2013-01-01 04:32:20;13.4437
2013-01-01 04:32:30;13.4448
2013-01-01 04:32:40;13.4446
2013-01-01 05:01:50;13.4477
2013-01-01 05:02:00;13.4474
2013-01-01 05:02:10;13.4474
2013-01-01 05:02:20;13.4474
2013-01-01 05:02:30;13.448
2013-01-01 05:02:40;13.4481
2013-01-01 05:31:50;13.4413
2013-01-01 05:32:00;13.4417
2013-01-01 05:32:10;13.4414
2013-01-01 05:32:20;13.4377
2013-01-01 05:32:30;13.4343
2013-01-01 05:32:40;13.4327
2013-01-01 06:01:50;13.422
2013-01-01 06:02:00;13.421
2013-01-01 06:02:10;13.4195
2013-01-01 06:02:20;13.4209
2013-01-01 06:02:30;13.421
2013-01-01 06:02:40;13.4211
2013-01-01 06:31:50;13.4167
2013-01-01 06:32:00;13.4162
2013-01-01 06:32:10;13.4164
2013-01-01 06:32:20;13.4164
2013-01-01 06:32:30;13.4162
2013-01-01 06:32:40;13.4164
2013-01-01 07:01:50;13.4138
2013-01-01 07:02:00;13.4071
2013-01-01 07:02:10;13.4074
2013-01-01 07:02:20;13.4125
2013-01-01 07:02:30;13.4122
2013-01-01 07:02:40;13.4115
2013-01-01 07:31:50;13.3812
2013-01-01 07:32:00;13.3799
2013-01-01 07:32:10;13.3798
2013-01-01 07:32:20;13.3787
2013-01-01 07:32:30;13.3753
2013-01-01 07:32:40;13.3748
2013-01-01 08:01:50;13.3681
2013-01-01 08:02:00;13.3677
2013-01-01 08:02:10;13.3681
2013-01-01 08:02:20;13.3678
2013-01-01 08:02:30;13.3676
2013-01-01 08:02:40;13.3676
2013-01-01 08:31:50;13.369
2013-01-01 08:32:00;13.3689
2013-01-01 08:32:10;13.3693
2013-01-01 08:32:20;13.3694
2013-01-01 08:32:30;13.3693
2013-01-01 08:32:40;13.3696
2013-01-01 09:01:50;13.3657
2013-01-01 09:02:00;13.3662
2013-01-01 09:02:10;13.3651
2013-01-01 09:02:20;13.3644
2013-01-01 09:02:30;13.3645
2013-01-01 09:02:40;13.3652
2013-01-01 09:31:50;13.3658
2013-01-01 09:32:00;13.3659
2013-01-01 09:32:10;13.3662
2013-01-01 09:32:20;13.3656
2013-01-01 09:32:30;13.3665
2013-01-01 09:32:40;13.3684
2013-01-01 10:01:50;13.3916
2013-01-01 10:02:00;13.3926
2013-01-01 10:02:10;13.3937
2013-01-01 10:02:20;13.3949
2013-01-01 10:02:30;13.3926
